Id,Response,L0_S0_D1,L0_S1_D26,L0_S1_D30,L0_S2_D34,L0_S3_D70,L0_S4_D106,L0_S4_D111,L0_S5_D115,L0_S6_D120,L0_S7_D137,L0_S8_D145,L0_S9_D152,L0_S9_D157,L0_S9_D162,L0_S9_D167,L0_S10_D216,L0_S10_D221,L0_S10_D231,L0_S11_D280,L0_S12_D331,L0_S13_D355,L0_S14_D360,L0_S15_D395,L0_S16_D423,L0_S17_D432,L0_S18_D437,L0_S19_D454,L0_S20_D462,L0_S21_D469,L0_S21_D474,L0_S21_D484,L0_S22_D543,L0_S22_D548,L0_S22_D553,L0_S22_D558,L0_S23_D617,L1_S24_D677,L1_S24_D697,L1_S24_D702,L1_S24_D772,L1_S24_D801,L1_S24_D804,L1_S24_D807,L1_S24_D813,L1_S24_D818,L1_S24_D909,L1_S24_D999,L1_S24_D1018,L1_S24_D1062,L1_S24_D1116,L1_S24_D1135,L1_S24_D1155,L1_S24_D1158,L1_S24_D1163,L1_S24_D1168,L1_S24_D1171,L1_S24_D1178,L1_S24_D1186,L1_S24_D1277,L1_S24_D1368,L1_S24_D1413,L1_S24_D1457,L1_S24_D1511,L1_S24_D1522,L1_S24_D1536,L1_S24_D1558,L1_S24_D1562,L1_S24_D1566,L1_S24_D1568,L1_S24_D1570,L1_S24_D1576,L1_S24_D1583,L1_S24_D1674,L1_S24_D1765,L1_S24_D1770,L1_S24_D1809,L1_S24_D1826,L1_S25_D1854,L1_S25_D1867,L1_S25_D1883,L1_S25_D1887,L1_S25_D1891,L1_S25_D1898,L1_S25_D1902,L1_S25_D1980,L1_S25_D2058,L1_S25_D2098,L1_S25_D2138,L1_S25_D2180,L1_S25_D2206,L1_S25_D2230,L1_S25_D2238,L1_S25_D2240,L1_S25_D2242,L1_S25_D2248,L1_S25_D2251,L1_S25_D2329,L1_S25_D2406,L1_S25_D2430,L1_S25_D2445,L1_S25_D2471,L1_S25_D2497,L1_S25_D2505,L1_S25_D2507,L1_S25_D2509,L1_S25_D2515,L1_S25_D2518,L1_S25_D2596,L1_S25_D2674,L1_S25_D2713,L1_S25_D2728,L1_S25_D2754,L1_S25_D2780,L1_S25_D2788,L1_S25_D2790,L1_S25_D2792,L1_S25_D2798,L1_S25_D2801,L1_S25_D2879,L1_S25_D2957,L1_S25_D2996,L1_S25_D3011,L2_S26_D3037,L2_S26_D3081,L2_S27_D3130,L2_S28_D3223,L3_S29_D3316,L3_S29_D3474,L3_S30_D3496,L3_S30_D3501,L3_S30_D3506,L3_S30_D3566,L3_S30_D3726,L3_S31_D3836,L3_S32_D3852,L3_S33_D3856,L3_S34_D3875,L3_S35_D3886,L3_S35_D3895,L3_S35_D3900,L3_S36_D3919,L3_S36_D3928,L3_S37_D3942,L3_S38_D3953,L3_S39_D3966,L3_S40_D3981,L3_S40_D3985,L3_S41_D3997,L3_S42_D4029,L3_S42_D4045,L3_S43_D4062,L3_S43_D4082,L3_S44_D4101,L3_S45_D4125,L3_S46_D4135,L3_S47_D4140,L3_S48_D4194,L3_S49_D4208,L3_S49_D4218,L3_S50_D4242,L3_S51_D4255
10850.0,1,956.4400024414062,956.4400024414062,956.4400024414062,,956.4400024414062,956.4600219726562,956.4600219726562,,,956.4600219726562,956.4600219726562,956.4600219726562,956.4600219726562,956.4600219726562,956.4600219726562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.969970703125,,959.6799926757812,959.6799926757812,959.6799926757812,959.6799926757812,959.6799926757812,959.6799926757812,959.6799926757812,,,959.6900024414062,959.6900024414062,,,,959.6900024414062,959.6900024414062,959.6900024414062,,,,,,,,,,,,,,,,,,
11382.0,1,919.739990234375,919.739990234375,919.739990234375,919.760009765625,,919.780029296875,919.780029296875,,919.780029296875,,919.780029296875,,,,,919.7899780273438,919.7899780273438,919.7899780273438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.9500122070312,922.9500122070312,922.9500122070312,922.9500122070312,922.9500122070312,922.9500122070312,922.9500122070312,,,922.969970703125,922.969970703125,922.969970703125,922.969970703125,922.969970703125,,,922.969970703125,,,,,,,,,,,,,,,,,,
11575.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.6099853515625,1190.6199951171875,1190.6199951171875,1190.6199951171875,,1190.6300048828125,1190.6300048828125,1190.6300048828125,1190.6300048828125,1190.6400146484375,,1190.6400146484375,1190.6400146484375,,1190.6400146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.1099853515625,1197.1099853515625,,,1205.6800537109375,1205.6800537109375,1205.6800537109375,1205.6800537109375,1205.6800537109375,1205.6800537109375,1205.6800537109375,,,1205.699951171875,1205.699951171875,1205.699951171875,1205.699951171875,1205.699951171875,,,1205.699951171875,,,,,,,,,,,,,,,,,,
11698.0,1,,,,,,,,,,,,,,,,,,,,222.3699951171875,222.3699951171875,,222.3699951171875,,222.38999938964844,,222.38999938964844,222.38999938964844,,,,,,,,222.39999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.33999633789062,223.33999633789062,223.35000610351562,223.35000610351562,223.35000610351562,,223.35000610351562,,,223.36000061035156,223.36000061035156,,,,223.36000061035156,223.36000061035156,223.36000061035156,,,,,,,,,,,,,,,,,,
11864.0,1,,,,,,,,,,,,,,,,,,,,1615.0,1615.0,,1615.0,,1615.02001953125,1615.030029296875,,1615.06005859375,,,,1615.06005859375,1615.06005859375,1615.06005859375,1615.06005859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.739990234375,1616.739990234375,1616.75,1616.75,1616.75,1616.75,1616.75,,,1616.760009765625,1616.760009765625,,,,1616.760009765625,1616.760009765625,1616.77001953125,,,,,,,,,,,,,,,,,,
11978.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.47998046875,703.47998046875,703.47998046875,703.47998046875,,703.47998046875,703.47998046875,703.47998046875,703.47998046875,703.6099853515625,,703.6099853515625,703.6099853515625,,703.6099853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.3499755859375,,743.239990234375,743.239990234375,743.25,743.25,743.25,743.25,743.25,,,743.260009765625,743.260009765625,743.27001953125,743.27001953125,743.27001953125,,,743.27001953125,,,,,,,,,,,,,,,,,,
12280.0,1,241.42999267578125,241.42999267578125,241.42999267578125,241.44000244140625,,241.4600067138672,241.4600067138672,,241.4600067138672,,241.4600067138672,,,,,,,,241.4600067138672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.3800048828125,246.3800048828125,246.3800048828125,246.3800048828125,246.3800048828125,,246.3800048828125,,246.41000366210938,,,,,,246.4199981689453,246.4199981689453,246.4199981689453,,,,,,,,,,,,,,,,,,
12366.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.989990234375,802.0,802.0,802.0,,802.0,802.0,802.0,802.0,802.0,,802.0,802.0,,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.5,806.5,806.5,806.5,806.5,806.5,806.5,,,806.510009765625,806.510009765625,806.52001953125,806.52001953125,806.52001953125,,,806.52001953125,,,,,,,,,,,,,,,,,,
12428.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.1400146484375,987.1400146484375,987.1400146484375,,987.1400146484375,987.1400146484375,987.1500244140625,987.1500244140625,987.1500244140625,,,987.1599731445312,987.1599731445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.02001953125,996.02001953125,,,1003.1599731445312,1003.1599731445312,1003.1599731445312,1003.1599731445312,1003.1599731445312,1003.1599731445312,1003.1599731445312,,,1003.1799926757812,1003.1799926757812,,,,1003.1900024414062,1003.1900024414062,1003.1900024414062,,,,,,,,,,,,,,,,,,
12558.0,1,549.5,549.5,549.5,,549.5,549.530029296875,549.530029296875,,549.530029296875,,549.5399780273438,549.5399780273438,549.5399780273438,549.5399780273438,549.5399780273438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.0800170898438,551.0900268554688,551.0900268554688,551.0900268554688,,,551.0900268554688,551.0900268554688,,551.0900268554688,,551.0999755859375,551.0999755859375,551.0999755859375,551.0999755859375,,551.1099853515625
12812.0,1,922.77001953125,922.77001953125,922.77001953125,922.780029296875,,,,922.7999877929688,922.7999877929688,,922.7999877929688,922.7999877929688,922.7999877929688,922.7999877929688,922.7999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.02001953125,927.02001953125,927.02001953125,927.02001953125,927.02001953125,927.02001953125,927.02001953125,,,927.030029296875,927.030029296875,,,,927.0399780273438,927.0399780273438,927.0499877929688,,,,,,,,,,,,,,,,,,
13227.0,1,885.4600219726562,885.4600219726562,885.4600219726562,,885.469970703125,,,885.5,885.5,,885.510009765625,,,,,885.510009765625,885.510009765625,885.510009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.1799926757812,888.1799926757812,,,889.52001953125,889.52001953125,889.530029296875,889.530029296875,889.530029296875,889.530029296875,889.530029296875,,,889.5499877929688,889.5499877929688,889.5499877929688,889.5499877929688,889.5499877929688,,,889.5499877929688,,,,,,,,,,,,,,,,,,
13834.0,1,970.7100219726562,970.7100219726562,970.7100219726562,,970.7100219726562,,,970.719970703125,970.72998046875,,970.72998046875,,,,,970.72998046875,970.72998046875,970.72998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.75,972.75,972.760009765625,972.760009765625,972.760009765625,972.760009765625,972.760009765625,,,972.77001953125,972.77001953125,,,,972.780029296875,972.780029296875,972.780029296875,,,,,,,,,,,,,,,,,,
13848.0,1,,,,,,,,,,,,,,,,,,,,222.4199981689453,222.42999267578125,,222.42999267578125,,222.4499969482422,222.4499969482422,,222.4499969482422,222.4499969482422,222.4499969482422,222.4499969482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.2899932861328,223.2899932861328,223.2899932861328,223.2899932861328,223.2899932861328,,223.2899932861328,,,223.3000030517578,223.3000030517578,,,,223.30999755859375,223.30999755859375,223.30999755859375,,,,,,,,,,,,,,,,,,
16113.0,1,1642.4000244140625,1642.4000244140625,1642.4000244140625,1642.4000244140625,,,,1642.4200439453125,,1642.4200439453125,1642.4300537109375,,,,,1642.4300537109375,1642.4300537109375,1642.4300537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.239990234375,1644.239990234375,1644.25,1644.25,1644.25,1644.25,1644.25,,,1644.260009765625,1644.260009765625,1644.260009765625,1644.260009765625,1644.260009765625,,,1644.260009765625,,,,,,,,,,,,,,,,,,
16409.0,1,1531.68994140625,1531.68994140625,1531.68994140625,,1531.68994140625,1531.719970703125,1531.719970703125,,,1531.719970703125,1531.719970703125,,,,,1531.72998046875,1531.72998046875,1531.72998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.3800048828125,1532.3800048828125,,,1541.9100341796875,1541.9100341796875,1541.9200439453125,1541.9200439453125,1541.9200439453125,1541.9200439453125,1541.9200439453125,,,1541.9300537109375,1541.9300537109375,1541.9300537109375,1541.9300537109375,1541.9300537109375,,,1541.9300537109375,,,,,,,,,,,,,,,,,,
16676.0,1,909.1400146484375,909.1400146484375,909.1400146484375,909.1400146484375,,909.1699829101562,909.1699829101562,,,909.1799926757812,909.1799926757812,,,,,,,,909.1799926757812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.47998046875,910.47998046875,,,911.780029296875,911.780029296875,911.7899780273438,911.7899780273438,911.7899780273438,911.7899780273438,911.7899780273438,,,911.8099975585938,911.8099975585938,911.8099975585938,911.8099975585938,911.8099975585938,,,911.8099975585938,,,,,,,,,,,,,,,,,,
17786.0,1,889.3099975585938,889.3099975585938,889.3099975585938,,889.3099975585938,,,889.3499755859375,,889.3499755859375,889.3599853515625,,,,,,,,889.3599853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.4199829101562,,895.4199829101562,895.4199829101562,895.4199829101562,895.4199829101562,895.4199829101562,895.4199829101562,895.4199829101562,,,895.4400024414062,895.4400024414062,,,,895.4500122070312,895.4500122070312,895.4500122070312,,,,,,,,,,,,,,,,,,
18100.0,1,943.280029296875,943.280029296875,943.280029296875,943.280029296875,,,,943.2999877929688,,943.2999877929688,943.2999877929688,,,,,,,,943.3099975585938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.1400146484375,945.1400146484375,,,946.7000122070312,946.7000122070312,946.7000122070312,946.7000122070312,946.7000122070312,946.7000122070312,946.7000122070312,,,946.719970703125,946.719970703125,,,,946.719970703125,946.719970703125,946.72998046875,952.7899780273438,,,,,,,,,,,,,,,,,
18730.0,1,1482.18994140625,1482.199951171875,1482.199951171875,,1482.199951171875,,,1482.219970703125,1482.22998046875,,1482.22998046875,,,,,,,,1482.22998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.3699951171875,1490.3699951171875,1490.3800048828125,1490.3800048828125,1490.3800048828125,1490.3800048828125,1490.3800048828125,,,1490.3900146484375,1490.3900146484375,1490.3900146484375,1490.3900146484375,1490.3900146484375,,,1490.4000244140625,,,,,,,,,,,,,,,,,,
20925.0,1,1265.449951171875,1265.449951171875,1265.449951171875,1265.4599609375,,1265.469970703125,1265.469970703125,,1265.47998046875,,1265.47998046875,,,,,,,,1265.47998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.8599853515625,1275.8599853515625,1275.8599853515625,1275.8599853515625,1275.8599853515625,1275.8599853515625,1275.8599853515625,,,1275.8900146484375,1275.8900146484375,,,,1275.9000244140625,1275.9000244140625,1275.9000244140625,,,,,,,,,,,,,,,,,,
20938.0,1,1272.5999755859375,1272.5999755859375,1272.5999755859375,,1272.5999755859375,1272.6199951171875,1272.6199951171875,,,1272.6300048828125,1272.6300048828125,,,,,,,,1272.6300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.739990234375,1288.739990234375,1288.739990234375,1288.739990234375,1288.739990234375,1288.739990234375,1288.739990234375,,,1288.760009765625,1288.760009765625,1288.7900390625,1288.7900390625,1288.7900390625,,,1288.7900390625,,,,,,,,,,,,,,,,,,
21124.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.6799926757812,707.6799926757812,707.6799926757812,707.6799926757812,,707.6799926757812,707.6799926757812,707.6900024414062,707.6900024414062,707.75,,,,707.75,707.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.47998046875,740.47998046875,,,744.5499877929688,744.5499877929688,744.5700073242188,744.5700073242188,744.5700073242188,744.5700073242188,744.5700073242188,,,744.5800170898438,744.5800170898438,,,,744.5900268554688,744.5900268554688,744.5900268554688,,,,,,,,,,,,,,,,,,
21153.0,1,1456.8800048828125,1456.8800048828125,1456.8800048828125,,1456.8800048828125,,,1456.9000244140625,1456.9000244140625,,1456.9100341796875,1456.9100341796875,1456.9100341796875,1456.9100341796875,1456.9100341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.4200439453125,1457.4300537109375,1457.4300537109375,1457.4300537109375,,,1457.4300537109375,1457.4300537109375,,1457.4300537109375,,1457.449951171875,1457.449951171875,1457.449951171875,1457.449951171875,,1457.4599609375
21169.0,1,885.9600219726562,885.9600219726562,885.9600219726562,,885.969970703125,885.97998046875,885.97998046875,,,885.989990234375,885.989990234375,,,,,,,,885.989990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.6900024414062,889.6900024414062,889.7000122070312,889.7000122070312,889.7000122070312,889.7000122070312,889.7000122070312,,,889.7100219726562,889.719970703125,,,,889.719970703125,889.719970703125,889.719970703125,,,,,,,,,,,,,,,,,,
21212.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.6099853515625,712.6099853515625,712.6099853515625,712.6099853515625,,712.6099853515625,712.6099853515625,712.6199951171875,712.6199951171875,712.6300048828125,,712.6400146484375,712.6400146484375,,712.6400146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.6300048828125,744.6300048828125,,,755.6500244140625,755.6500244140625,755.6500244140625,755.6500244140625,755.6500244140625,755.6500244140625,755.6500244140625,,755.6900024414062,,,,,,755.7000122070312,755.7000122070312,755.7000122070312,,,,,,,,,,,,,,,,,,
21341.0,1,1393.239990234375,1393.239990234375,1393.239990234375,1393.239990234375,,1393.25,1393.25,,1393.260009765625,,1393.260009765625,1393.260009765625,1393.260009765625,1393.260009765625,1393.260009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.9200439453125,1393.9200439453125,1393.9200439453125,1393.9200439453125,1393.9200439453125,1393.9200439453125,1393.9200439453125,,,1393.9300537109375,1393.9300537109375,,,,1393.9300537109375,1393.9300537109375,1393.93994140625,,,,,,,,,,,,,,,,,,
21342.0,1,1393.239990234375,1393.239990234375,1393.239990234375,1393.239990234375,,1393.25,1393.25,,1393.260009765625,,1393.260009765625,1393.260009765625,1393.260009765625,1393.260009765625,1393.260009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.9200439453125,1393.9200439453125,1393.9200439453125,1393.9200439453125,1393.9200439453125,1393.9200439453125,1393.9200439453125,,,1393.9300537109375,1393.9300537109375,,,,1393.9300537109375,1393.9300537109375,1393.93994140625,,,,,,,,,,,,,,,,,,
21532.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.52001953125,692.52001953125,692.52001953125,692.52001953125,,692.530029296875,692.530029296875,692.530029296875,692.530029296875,,692.5399780273438,,,692.5499877929688,692.6099853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.3800048828125,724.3800048828125,,,735.3200073242188,735.3200073242188,735.3800048828125,735.3800048828125,735.3800048828125,735.3800048828125,735.3800048828125,,,735.4000244140625,735.4000244140625,,,,735.4000244140625,735.4000244140625,735.4000244140625,,,,,,,,,,,,,,,,,,
21755.0,1,1476.3900146484375,1476.3900146484375,1476.3900146484375,,1476.3900146484375,,,1476.4100341796875,,1476.4100341796875,1476.4100341796875,,,,,,,,1476.4200439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.0999755859375,1479.0999755859375,1479.0999755859375,1479.0999755859375,1479.0999755859375,1479.0999755859375,1479.0999755859375,,,1479.1099853515625,1479.1199951171875,1479.1199951171875,1479.1199951171875,1479.1199951171875,,,1479.1199951171875,,,,,,,,,,,,,,,,,,
22186.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.8399963378906,367.8399963378906,367.8399963378906,,367.8399963378906,367.8399963378906,367.8399963378906,367.8500061035156,,367.8500061035156,,367.8599853515625,367.8699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.1499938964844,402.1499938964844,,,415.5899963378906,415.5899963378906,415.5899963378906,415.5899963378906,415.5899963378906,,415.5899963378906,,,415.6000061035156,415.6000061035156,415.6000061035156,415.6000061035156,415.6000061035156,,,415.6000061035156,,,,,,,,,,,,,,,,,,
22728.0,1,925.1799926757812,925.1799926757812,925.1799926757812,925.1799926757812,,925.2100219726562,925.2100219726562,,925.2100219726562,,925.219970703125,,,,,925.219970703125,925.219970703125,925.219970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0499877929688,928.0499877929688,,,929.97998046875,929.97998046875,929.97998046875,929.97998046875,929.97998046875,929.97998046875,929.97998046875,,,929.989990234375,929.989990234375,,,,930.0,930.0,930.0,,,,,,,,,,,,,,,,,,
23559.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.2100219726562,,,,,,,,,,,,989.8699951171875,989.8800048828125,989.8800048828125,989.8800048828125,989.8800048828125,,989.8800048828125,,989.8800048828125,989.8900146484375,1002.8099975585938,1002.8099975585938,,,1006.6099853515625,1006.6099853515625,1006.6199951171875,1006.6199951171875,1006.6199951171875,1006.6199951171875,1006.6199951171875,,,1006.6300048828125,1006.6300048828125,,,,1006.6400146484375,1006.6400146484375,1006.6400146484375,,,,,,,,,,,,,,,,,,
23821.0,1,,,,,,,,,,,,,,,,,,,,1599.699951171875,1599.7099609375,,1599.7099609375,,1599.75,,1599.760009765625,1599.760009765625,,,,1599.760009765625,1599.760009765625,1599.760009765625,1599.760009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.7099609375,1609.7099609375,1609.719970703125,1609.719970703125,1609.719970703125,1609.719970703125,1609.719970703125,,,1609.780029296875,1609.780029296875,,,,1609.7900390625,1609.7900390625,1609.7900390625,,,,,,,,,,,,,,,,,,
23897.0,1,263.20001220703125,263.20001220703125,263.20001220703125,263.2099914550781,,263.2300109863281,263.2300109863281,,263.2300109863281,,263.2300109863281,263.2300109863281,263.2300109863281,263.2300109863281,263.2300109863281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.42999267578125,263.42999267578125,263.44000244140625,263.44000244140625,263.44000244140625,,263.44000244140625,,,263.4599914550781,263.4599914550781,,,,263.4700012207031,263.4700012207031,263.4700012207031,,,,,,,,,,,,,,,,,,
23909.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.17999267578125,449.17999267578125,449.17999267578125,449.17999267578125,,449.19000244140625,449.19000244140625,449.19000244140625,449.19000244140625,,449.20001220703125,449.2099914550781,449.2099914550781,,449.2099914550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.6499938964844,493.6499938964844,493.6499938964844,493.6499938964844,493.6499938964844,,493.6499938964844,,,493.6700134277344,493.6700134277344,493.67999267578125,493.67999267578125,493.67999267578125,,,493.67999267578125,,,,,,,,,,,,,,,,,,
24386.0,1,,,,,,,,,,,,,,,,,,,,675.2100219726562,675.219970703125,675.219970703125,,675.22998046875,,,675.239990234375,675.239990234375,675.239990234375,675.239990234375,675.239990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.3900146484375,677.3900146484375,677.3900146484375,677.3900146484375,677.3900146484375,677.3900146484375,677.3900146484375,,677.4199829101562,,677.4299926757812,,,,677.4299926757812,677.4299926757812,677.4299926757812,,,,,,,,,,,,,,,,,,
24387.0,1,,,,,,,,,,,,,,,,,,,,675.2100219726562,675.219970703125,675.219970703125,,675.22998046875,,,675.239990234375,675.239990234375,675.239990234375,675.239990234375,675.239990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.3900146484375,677.3900146484375,677.3900146484375,677.3900146484375,677.3900146484375,677.3900146484375,677.3900146484375,,677.4199829101562,,677.4299926757812,,,,677.4299926757812,677.4299926757812,677.4299926757812,,,,,,,,,,,,,,,,,,
